"ID","MOVIE_NAME","LANGUAGE","IMBD_RATING","YEAR_OF_RELEASE","MATURITY_RATING","MINUTES"
6597,"Ki Kore Toke Bolbo","Bengali",5.9,2017,"13+",149
6598,"Chakkiligintha","Telugu",6.3,2014,"13+",142
6599,"The Final Countdown","English",6.7,1980,"18+",102
6600,"Subhamangal Savadhan","Marathi",7.9,1992,"All",139
6602,"Aar Paar","Hindi",6.2,1985,"All",139
6604,"Tootsie","English",7.4,1982,"NR",116
6605,"Kalyanam","Malayalam",5.5,2018,"All",113
6607,"Aasaiyil Oru Kaditham","Tamil",4.8,1999,"13+",126
6608,"Knock Knock","Tamil",4.9,2015,"18+",99
6611,"Ponnar Sankar","Tamil",3.8,2011,"All",134
6614,"Agent Gopi","Telugu",7.6,1978,"NR",129
6617,"Patriots Day","English",7.4,2017,"18+",133
6618,"Morya","Marathi",7.2,2011,"13+",121
6619,"Phamous","Hindi",3.8,2018,"18+",109
6620,"The Bourne Identity","Hindi",7.9,2002,"13+",118
6621,"Dishkiyaoon","Hindi",5.2,2014,"NR",118
6623,"Pratigyabadh","Hindi",5.7,1991,"All",162
6626,"Dharmapuri","Tamil",4.4,2006,"All",146
6627,"Lone Survivor","English",7.5,2014,"16+",116
6628,"The Bourne Ultimatum","Hindi",8,2007,"13+",115
6629,"Mission Possible","Marathi",5.8,2010,"13+",100
6631,"The Descent Part 2","Hindi",5.8,2010,"18+",89
6632,"Bouma","Bengali",6.5,2019,"13+",147
6633,"Armaan - Story Of A Story Teller","Gujarati",5.6,2017,"All",99
6634,"Dharasnan","Bengali",5.3,2018,"NR",143
6636,"Kush","Hindi",7.8,2013,"18+",25
6637,"Shubh Mangal Saavdhan","Hindi",6.9,2017,"NR",104
6638,"Simhasanam","Malayalam",3,2012,"13+",159
6642,"YZ","Marathi",7.3,2016,"13+",145
6645,"Meet Bill","English",6.2,2008,"18+",93
6646,"Sasu Numbri Jawai Dus Numbri","Marathi",5,2008,"All",137
6647,"Jenifer","English",5.9,2001,"13+",94
6648,"Madura Veeran","Tamil",6.3,2018,"NR",119
6649,"Kannappanunni","Malayalam",6.7,1977,"NR",156
6650,"Sanjog","Hindi",6.2,1972,"All",151
6651,"Journey to the Center of the Earth (2008)","English",5.8,2008,"13+",92
6652,"Anukunnadi Okati Ayinadi Okati","Telugu",4.6,2020,"18+",119
6653,"Unhinged","Telugu",6,2020,"18+",90
6654,"Gaon","Hindi",5.5,2018,"13+",124
6655,"Varavelpu","Malayalam",8.1,1989,"All",145
6656,"Namastey London","Hindi",7.1,2007,"All",131
6657,"The Great Gambler","Hindi",6.5,1979,"18+",162
6658,"Moon","English",7.9,2009,"18+",97
6661,"Terminator Salvation","Hindi",6.5,2009,"13+",114
6662,"Yatra (Tamil)","Tamil",8.2,2019,"13+",125
6665,"Snehitara Savaal","Kannada",7.7,1981,"NR",153
6666,"Dark Chocolate","Hindi",4.2,2016,"18+",91
6669,"Wake Of Death","Hindi",5.7,2004,"16+",84
6671,"Be Dune Saade Chaar","Marathi",6.8,2009,"All",132
6672,"Vadakkumnadhan","Malayalam",6.5,2006,"All",132
6673,"Yun Hota Toh Kya Hota","Hindi",6.6,2006,"13+",115
6674,"Jora 10 Numbaria","Punjabi",6.5,2017,"18+",135
6675,"Aetbaar","Hindi",4.6,2004,"18+",143
6676,"Dhwaja (Hindi)","Hindi",6.5,2018,"13+",138
6677,"Aakrosh","Hindi",7.9,1980,"18+",138
6678,"Meesa Madhavan","Malayalam",7.9,2002,"NR",150
6685,"Barsaat Ki Ek Raat","Hindi",6.3,1981,"All",147
6688,"Protidan","Bengali",6.6,1983,"NR",142
6689,"Ek Taraa","Marathi",7,2015,"13+",132
6692,"Louder Than Bombs","English",6.6,2016,"16+",109
6693,"Khuda Gawah","Hindi",6.6,1992,"All",185
6697,"Satya","Telugu",8.2,1998,"NR",156
6699,"Bidrohi","Bengali",6.5,1987,"NR",139
6700,"Indiana Jones and the Raiders of the Lost Ark","English",8.4,1981,"18+",115
6702,"Middle Class Melodies (Tamil)","Tamil",7.7,2020,"16+",135
6703,"Marmaduke","English",4.3,2010,"All",88
6705,"Pauran","Malayalam",4.5,2005,"NR",141
6706,"Naqaab","Bengali",5.7,2019,"13+",159
6707,"Nanny McPhee","English",6.5,2006,"13+",98
6709,"Gulama","Kannada",4.8,2008,"13+",147
6710,"After Earth","Tamil",4.8,2013,"13+",99
6711,"Antha","Kannada",7.4,1981,"NR",124
6714,"Premam","Hindi",7.1,2019,"All",103
6715,"Judaai","Hindi",5.9,1980,"All",149
6716,"OK Jaanu","Hindi",5.2,2017,"13+",134
6717,"Richie (Hindi)","Hindi",5.3,2019,"13+",98
6718,"Balache Baap Brahmachari","Marathi",7.7,1988,"All",140
6720,"& Jara Hatke","Marathi",2.9,2016,"NR",115
6721,"Policeodu","Telugu",7.1,2016,"All",157
6723,"Sant Gyaneshwar","Hindi",7.9,1981,"NR",129
6724,"Don't Be Afraid of the Dark","Hindi",5.6,2011,"18+",99
6726,"Aatma","Hindi",3.8,2013,"18+",90
6727,"Alvin and the Chipmunks","English",5.2,2007,"All",91
6728,"Eden","English",4.8,2015,"18+",96
6732,"Ye Maya Chesave","Telugu",7.7,2010,"13+",155
6733,"Jumanji: The Next Level","Telugu",6.6,2019,"13+",123
6734,"Ghost Rider: Spirit Of Vengeance","Telugu",4.3,2012,"18+",95
6736,"Ghost Rider: Spirit Of Vengeance","Tamil",4.3,2012,"18+",95
6737,"The Romantics","English",5.1,2010,"18+",96
6738,"The Cobbler","English",5.8,2015,"13+",97
6739,"Barsaat","Hindi",3.8,2005,"All",139
6740,"Prem Juddho","Bengali",7.4,2013,"All",124
6741,"Simla Special","Tamil",6.8,1982,"NR",137
6742,"Swapna Sanchari","Malayalam",6,2011,"All",122
6743,"The Godfather","English",9.2,1972,"18+",177
6747,"Lagna Mubarak","Marathi",6.1,2018,"13+",130
6749,"Kong: Skull Island","Hindi",6.6,2017,"16+",118
6750,"Shantilal O Projapoti Rohoshyo","Bengali",5.9,2020,"13+",101
6751,"Don","Hindi",7.2,2006,"13+",168
6753,"Dev","Hindi",6.9,2004,"18+",164
6754,"Vamizi: Cradle of Coral","English",7.2,2020,"13+",52
6757,"Sitadevi","Telugu",6.1,1982,"NR",132
6758,"Rebel","Telugu",4.7,2020,"18+",169
6759,"Sabrang","Hindi",6.4,2017,"NR",104
6761,"Bhrashtachar","Hindi",4.7,1989,"13+",141
6763,"For the Plasma","English",5.7,2014,"NR",93
6764,"Awara Paagal Deewana","Hindi",6.2,2002,"18+",157
6765,"Tropic Thunder","English",7,2008,"18+",106
6767,"Meri Jung","Hindi",7.3,1985,"All",160
6769,"SAFALTA 0KM","Gujarati",8.2,2020,"13+",151
6770,"Chor Machaye Shor","Hindi",6.5,1974,"All",139
6771,"Transformers: Dark of the Moon","English",6.2,2011,"13+",154
6772,"You n Me","Punjabi",8.1,2013,"13+",122
6773,"Main Krishna Hoon","Hindi",5.3,2013,"NR",129
6774,"Shubho Mahurat","Bengali",7.7,2017,"13+",154
6775,"Kannedhirey Thondrinaal","Tamil",6.7,1998,"All",162
6776,"Baavare Prem He","Marathi",6.4,2014,"All",116
6778,"Naa Desam","Telugu",6.8,1982,"NR",125
6779,"Hellboy","English",5.2,2004,"16+",121
6780,"Gulabo Sitabo","Hindi",6.3,2020,"16+",124
6783,"Hopscotch","English",7.2,1980,"13+",104
6784,"Shourya","Telugu",6.9,2016,"13+",117
6785,"Indu Sarkar","Hindi",6,2017,"13+",134
6786,"Biporjoy","Bengali",4.4,2017,"13+",120
6787,"Lal Baadshah","Hindi",3.3,1999,"18+",143
6789,"Deewane Huye Paagal","Hindi",5.3,2005,"13+",150
6791,"Galige","English",7.4,1994,"NR",141
6792,"Khaad","Bengali",7.2,2017,"13+",118
6793,"Mamangam","Malayalam",6.4,2019,"13+",156
6794,"Sriramachandra","Kannada",5.4,1992,"NR",126
6795,"Demolition","English",7,2015,"18+",100
6796,"Ananda Poonkaatre","Tamil",6.5,1999,"All",151
6797,"Shambo Shankara","Telugu",3.7,2018,"13+",125
6798,"Survivor","Telugu",5.6,2015,"13+",96
6801,"Goodbye Lover","English",5.6,1999,"18+",101
6804,"The Witch: Part 1 - The Subversion","English",7.1,2018,"18+",120
6805,"Bleeding Steel","Hindi",5.2,2017,"13+",105
6807,"Akkare","Malayalam",7.5,1984,"NR",111
6808,"Tirupathi","Tamil",3.3,2006,"All",153
6809,"Aamne Samne","Hindi",6.4,1982,"All",133
6810,"Dhill","Tamil",7,2001,"18+",158
6813,"Pareeth Pandari","Malayalam",6.7,2017,"All",110
6814,"Kabzaa","Hindi",6,1988,"All",141
6815,"Chacko Randaaman","Malayalam",3.6,2006,"NR",141
6816,"No Strings Attached","English",6.2,2011,"18+",107
6817,"Mawaali","Hindi",5.4,1983,"All",138
6819,"Ghost Rider","Marathi",5.2,2007,"13+",110
6820,"Bagh Bondi Khela","Bengali",7.7,2017,"13+",126
6822,"Chandragiri","Malayalam",4.6,2018,"NR",138
6823,"Pressure Cooker","Telugu",6.3,2020,"13+",124
6824,"Black and Blue","Hindi",6.4,2019,"18+",107
6825,"Affraa Taffri","Gujarati",6.3,2020,"13+",124
6827,"Veruthe Oru Bharya","Malayalam",6.3,2008,"All",141
6830,"Hum Aapke Dil Mein Rehte Hain","Hindi",5.7,1999,"All",167
6831,"Knock Knock","Telugu",4.9,2015,"18+",99
6832,"Man On Fire","English",7.7,2004,"13+",146
6833,"Logan Lucky","Hindi",7,2017,"16+",118
6834,"The Room","Telugu",6,2019,"18+",99
6836,"Unkahee","Hindi",4.6,2020,"NR",41
6838,"Nunnunarvu","Tamil",7.5,2016,"All",98
6840,"Jagratha","Malayalam",7.4,1989,"NR",134
6842,"Pooja","Telugu",5.1,1975,"All",136
6843,"Star Trek Beyond","English",7.1,2016,"16+",122
6844,"Smile Please","Marathi",7,2019,"13+",132
6845,"California Paranormal","English",4.7,2019,"13+",80
6846,"Janiva","Marathi",6.2,2015,"13+",100
6847,"Pad Yatra: A Green Odyssey","English",7.4,2019,"13+",60
6848,"Shibu","Malayalam",6.7,2019,"All",122
6849,"A Map of the World","English",6.6,1999,"18+",126
6850,"Mahayoddha Vir : The Robot Boy Movie","Hindi",2.8,2013,"All",45
6851,"Saaho (Kannada)","Kannada",5.2,2019,"13+",169
6852,"Anjaana Anjaani","Hindi",5.8,2010,"NR",151
6853,"Raeeszada","Hindi",3.9,2020,"13+",147
6854,"Hey Jude","Malayalam",6.9,2018,"All",144
6855,"LBJ","English",6.5,2018,"18+",97
6857,"Wanted","Hindi",6.7,1984,"NR",145
6858,"Teenkahon","Bengali",7.4,2015,"18+",124
6860,"Parayanumvayya Parayathirikkanumvayya","Malayalam",5.6,1985,"NR",131
6861,"Sultan","Hindi",7,2016,"13+",169
6862,"Under Siege 2: Dark Territory","English",5.5,1995,"18+",99
6865,"Vaazhvey Maayam","Tamil",6.9,1982,"All",157
6867,"Nava Mohini","Telugu",7.3,1984,"18+",135
6868,"The Geocentric Man","Bengali",6.4,2019,"13+",40
6869,"Parvathi Kalyana","Kannada",7.8,1967,"NR",121
6870,"Blumhouse's Fantasy Island","Telugu",4.9,2020,"18+",109
6871,"Dil Vil Pyar Vyar","Hindi",5.2,2002,"13+",150
6872,"Bhale Manchi Chowka Beram","Telugu",6.3,2018,"13+",134
6873,"Whiplash","English",8.5,2015,"16+",106
6874,"Yuddham ( In Hindi )","Hindi",3.2,2019,"13+",95
6875,"Dinosaur Island","English",3.8,2002,"7+",73
6877,"Praktan","Bengali",7.7,2018,"13+",142
6879,"Gabbar Singh","Telugu",7.1,2012,"13+",151
6880,"Abhimaan","Hindi",7.9,1973,"All",123
6881,"K.G.F: Chapter 1 (Kannada)","Kannada",8.2,2018,"13+",154
6882,"Natpuna Ennanu Theriyuma","Tamil",4.9,2019,"All",121
6883,"Wrath of the Titans","Tamil",5.7,2012,"13+",99
6884,"Jayammu Nischayammu Raa","Telugu",7.2,2016,"13+",157
6885,"Bal Shivaji","Marathi",5.9,1981,"All",
6886,"Praja","Malayalam",3.8,2001,"NR",178
6887,"Enai Noki Paayum Thota","Tamil",5.6,2019,"16+",151
7521,"Mother of the Bride","English",6.4,1993,"13+",93
7523,"The Conjuring (2013)","English",7.5,2013,"18+",111
7525,"Ramarajyamlo Bheermaraju","Telugu",5.6,1983,"NR",147
7526,"Bheemaa","Tamil",5.7,2008,"18+",160
7527,"Phobia","Hindi",6.9,2016,"NR",111
7528,"Evadu Thakkuva Kadu","Telugu",7.5,2019,"13+",119
7529,"Badrinath Ki Dulhania","Hindi",6.1,2017,"13+",138
7530,"Doosukeltha","Telugu",6.5,2013,"13+",161
7531,"Ankhiyon Ke Jharokhon Se","Hindi",7.1,1978,"All",134
7535,"The Expendables 3","Tamil",6.1,2014,"16+",121
7537,"Adrishya","Hindi",3.4,2018,"13+",95
7539,"Devara Gudi","Kannada",8.2,1975,"NR",165
7540,"Just Gammat","Marathi",7,2015,"13+",113
7541,"2.0 (Telugu)","Telugu",6.3,2018,"13+",140
7542,"Maala yogam","Malayalam",6.2,1990,"All",130
7545,"Bhindi Baazaar Inc.","Hindi",6.1,2011,"18+",110
7547,"Andha Oru Nimidam","Tamil",6.9,1985,"NR",144
7548,"Harry Potter and the Deathly Hallows: Part 1","Hindi",7.7,2010,"13+",146
7549,"The Forbidden Kingdom","Hindi",6.6,2008,"13+",100
7550,"Venkatapuram","Telugu",8,2017,"13+",103
7554,"Classmates","Marathi",7.4,2015,"7+",154
7555,"The Expendables 3","English",6.1,2014,"16+",121
7556,"Nani's Gang Leader","Telugu",7.6,2019,"13+",155
7559,"All In: The Fight for Democracy","English",6.4,2020,"13+",102
7560,"Aamchya Sarkhe Aamhich","Marathi",7.3,1990,"All",138
7561,"Kabhi Alvida Naa Kehna","Hindi",6.1,2006,"13+",191
7562,"Mirzya","Hindi",4.6,2016,"13+",128
7564,"Wajah Tum Ho","Hindi",4.4,2016,"18+",130
7565,"Soggadi Pellam","Telugu",4.1,1996,"NR",141
7566,"Sheesh Mahal","Hindi",7.5,1990,"NR",130
7567,"Dheem Tharikida Thom","Malayalam",6.7,1986,"NR",138
7568,"Wake Of Death","Tamil",5.7,2004,"16+",84
7569,"Ishqeria","Hindi",4.1,2018,"13+",117
7570,"Savat Mazi Ladki","Marathi",6.9,1993,"All",149
7573,"Shot Caller","English",7.3,2017,"18+",120
7574,"A Cowgirl's Story","English",5.6,2017,"13+",98
7575,"Bhale Mosagadu","Telugu",6.7,1972,"NR",126
7576,"Daagadi Chawl (Hindi Dubbed)","Hindi",6.2,2015,"13+",114
7578,"Krishnashtami","Telugu",5.2,2016,"13+",135
7579,"Harold & Kumar Escape From Guantanamo Bay","English",6.6,2008,"18+",100
7580,"Bunty Aur Babli","Hindi",6.2,2005,"13+",170
7582,"Badha","Marathi",7.5,2006,"All",91
7584,"Pareshaan Parinda","Hindi",5.2,2018,"NR",112
7585,"Chhodo Naa Yaar","Hindi",4.8,2007,"All",97
7586,"La La Land","English",8,2016,"13+",127
7587,"Faltu","Bengali",5,2006,"NR",102
7588,"Rangasthalam","Telugu",8.4,2018,"13+",173
7589,"Jagga Jiunda E","Punjabi",5.8,2018,"13+",124
7590,"Bollywood Calling","Hindi",6.4,2001,"All",101
7591,"PIRANHA 3DD","English",3.7,2012,"18+",79
7592,"Anacondas: The Hunt for the Blood Orchid","Marathi",4.7,2004,"16+",96
7593,"Last Holiday","English",6.5,2006,"13+",111
7594,"Ooops Noah Is Gone","English",5.8,2015,"All",86
7595,"Yamla Pagla Deewana","Hindi",5.6,2011,"13+",152
7597,"Stolen","English",5.5,2014,"18+",91
7598,"Gillikajjalu","Telugu",6.7,1998,"NR",145
7599,"Bachpan","Hindi",6.4,1970,"All",133
7600,"Kshan","Marathi",7,2007,"All",150
7601,"Mann Vasanai","Tamil",6.8,1983,"NR",143
7602,"Weekend","Kannada",7.6,2019,"13+",120
7603,"Six Bullets","English",6.1,2012,"18+",114
7604,"Hum Saath-Saath Hain","Hindi",6.2,1999,"All",176
7606,"Knock Knock","English",4.9,2015,"18+",99
7608,"Anaganaga Oka Roju","Telugu",7.1,1997,"NR",116
7609,"Vinaya Vidheya Rama","Telugu",3.3,2019,"16+",144
7610,"Arre Devaa","Marathi",6,2007,"All",130
7611,"Jau Tithe Khau","Marathi",7,2007,"All",131
7612,"Machete Kills","English",5.6,2013,"18+",104
7614,"Like a Boss","English",4.6,2020,"18+",83
7617,"Daddy","Hindi",6.4,2017,"18+",133
7620,"Gubbi Mele Brahmastra","Kannada",5.1,2019,"13+",141
7621,"Thappad","Hindi",6.8,2020,"All",141
7622,"Chronic Bachelor","Malayalam",6.5,2003,"NR",154
7623,"Nene Raju Nene Mantri","Telugu",5.8,2017,"13+",150
7624,"Jai","Tamil",5.2,2004,"13+",163
7625,"Big Momma's House","English",5.2,2000,"16+",98
7627,"Surfer Dude","English",4.7,2008,"18+",85
7628,"Rustum","Kannada",4.8,2019,"13+",126
7629,"Big Game","Hindi",5.4,2015,"16+",87
7630,"Aaina","Hindi",6.9,1977,"All",142
7631,"Ishaqzaade","Hindi",6.5,2012,"13+",131
7632,"Kannan Varuvaan","Tamil",6,2000,"All",136
7634,"Duniyadari","Gujarati",7.4,2017,"NR",143
7635,"Ambili","Malayalam",7,2019,"All",138
7636,"Saanch Ko Aanch Nahin","Hindi",6.3,1979,"All",138
7637,"Love in Porn","English",8.4,2019,"13+",20
7638,"Low Tide","English",6.3,2012,"NR",92
7641,"Nyayavidhi","Malayalam",5.7,1986,"NR",143
7642,"Gumrah","Hindi",6.2,1993,"13+",149
7643,"Ashoka Chakravarthy","Telugu",5.7,1989,"NR",153
7644,"Jimmy Vestvood: Amerikan Hero","English",5.2,2016,"16+",83
7645,"Agni Kanya","Bengali",7.4,1990,"NR",115
7646,"Babul","Hindi",7.3,1986,"NR",161
7647,"Kundanapu Bomma","Telugu",5.3,2016,"All",121
7649,"Ladoo","Malayalam",4.9,2018,"All",119
7650,"Thanimai","Tamil",4.4,2019,"All",127
7651,"Dil Hai Betaab","Hindi",3.2,1993,"All",131
7657,"Devaru Kotta Thangi","Kannada",8.3,1973,"NR",161
7658,"Chauhar","Hindi",6.8,2017,"NR",123
7659,"Baghini","Bengali",7.7,2017,"13+",143
7660,"Moogana Sedu","Kannada",7.5,1980,"NR",135
7662,"What's Your Number?","English",6.1,2011,"18+",106
7663,"Nauker","Hindi",6.5,1979,"All",122
7664,"Lila & Eve","English",5.8,2015,"16+",93
7665,"Ringa Ringa","Marathi",6.8,2010,"All",106
7668,"Chellamae","Tamil",6.2,2004,"18+",155
7669,"Lights Out","English",6.3,2016,"18+",80
7671,"Howl","English",5.4,2015,"18+",92
7673,"Bhargava Ramudu","Telugu",7.6,1987,"All",135
7674,"Shob Charitro Kalponik","Bengali",6.8,2018,"13+",97
7675,"Befikre","Hindi",3.9,2016,"16+",130
7676,"Sultan -  The Saviour","Bengali",5.5,2018,"13+",160
7677,"Top Cat","Bengali",4.6,2012,"13+",86
7678,"Aayirappara","Malayalam",6.1,1993,"All",142
7679,"Mangala Gowri","Telugu",1.9,1980,"NR",120
7680,"Kalki","Telugu",6.9,2019,"13+",139
7681,"Kabhi Khushi Kabhie Gham","Hindi",7.4,2001,"All",209
7683,"Pithamagan","Tamil",8.3,2003,"All",139
7684,"Mamangam","Hindi",6.4,2019,"13+",156
7686,"Gang Of Ghosts","Hindi",3.6,2014,"13+",121
7688,"Astitva","Marathi",7.3,2000,"18+",110
7689,"Black and Blue","Tamil",6.4,2019,"18+",107
7690,"Dhanraj Tamang","Bengali",5.6,1978,"NR",108
7691,"Chorus","Bengali",7.1,1974,"All",111
7694,"Minsara Kanavu","Tamil",7,1997,"All",153
7696,"Padmaavat","Tamil",7,2018,"13+",162
7697,"Aatakkuntu Lekkakkilla","Kannada",5.8,2019,"13+",122
7698,"Vargam","Malayalam",6.1,2006,"NR",142
7699,"Janumadatha","Kannada",8.3,1991,"NR",140
7701,"Sreekrishnapurathe Nakshathrathilakkam","Malayalam",6.9,1998,"NR",157
7703,"Little Women","Hindi",7.8,2019,"All",134
7705,"Sufiyum Sujatayum","Malayalam",5.5,2020,"18+",122
7706,"Dhaad","Gujarati",5.2,2018,"13+",126
7707,"WRECKER (Driver from Hell)","Tamil",3.4,2017,"16+",73
7712,"The Hole in the Ground","Hindi",5.6,2019,"18+",90
7714,"Saadi Love Story","Punjabi",5.5,2013,"NR",109
7715,"Facing Ali","English",8,2009,"18+",101
7716,"The Taking of Tiger Mountain","Telugu",6.4,2014,"18+",137
7717,"Kony","Bengali",7.4,2017,"13+",120
7718,"The Dark Side Of Life - Mumbai City","Hindi",6,2018,"16+",117
7722,"Mach 2","English",3.1,2001,"16+",94
7724,"The Bank Job","English",7.2,2008,"18+",107
7726,"Himalayan Gold Rush","English",8.3,2019,"13+",53
7728,"Athadu","Telugu",8.2,2005,"All",165
7729,"Brittany Runs A Marathon","English",6.8,2019,"16+",103
7730,"Har Dil Jo Pyar Karega","Hindi",5.2,2000,"All",150
7731,"Aame","Telugu",6.3,2019,"18+",141
7732,"Battle Drone","English",5.2,2018,"16+",89
7733,"Mazdoor","Hindi",6.6,1983,"All",163
7735,"Inception","Tamil",8.8,2010,"13+",148
7736,"Kadhal Vaaganam","Tamil",6.7,1968,"All",161
7738,"Parinam","Bengali",7.5,2018,"13+",156
7739,"High Crimes","English",6.4,2002,"18+",115
7740,"The Expendables 3","Hindi",6.1,2014,"16+",121
7741,"Charminar","Malayalam",6.1,2018,"All",117
7742,"Sindur Khela","Bengali",3.8,2017,"13+",148
7744,"Saw 6","English",6,2009,"13+",90
7747,"Legend","Telugu",6.3,2014,"18+",156
7750,"Darwaza Bandh Rakho","Hindi",5.3,2006,"All",105
7751,"White House down","English",6.4,2013,"16+",131
7752,"Operation Gold Fish","Telugu",4.5,2019,"13+",123
7753,"The Matrix Reloaded","Telugu",7.2,2003,"18+",138
7756,"Dosar","Bengali",7.4,2006,"All",123
7759,"Do Anjaane","Hindi",6.9,1976,"All",162
7760,"D/O Parvathamma","Kannada",5.8,2019,"All",107
7761,"Gaiir","Marathi",6.5,2009,"All",147
7762,"Premadha Kanike","Kannada",8.1,1976,"NR",151
7763,"Nirop","Marathi",6.6,2008,"All",89
7764,"Dharma Kshetram","Telugu",6.4,1992,"18+",146
7765,"Irandam Kuththu","Tamil",2.5,2020,"18+",124
7766,"The Poison Rose","English",4.7,2019,"18+",97
7767,"Train To Busan","Tamil",7.6,2016,"18+",113
7768,"Rakta Bandhan","Hindi",5.4,1984,"All",132
7769,"Ideachi Kalpana","Marathi",5.8,2010,"All",124
7772,"Thanthonni","Malayalam",4.9,2010,"NR",149
7774,"Paraya Ghar","Hindi",6.5,1989,"NR",146
7775,"Sabyasachi","Bengali",8.2,1977,"NR",145
7776,"Subramaniapuram","Malayalam",8,2014,"NR",134
7777,"Door Bell","Hindi",4.3,2017,"NR",97
7778,"The Terminal","English",7.4,2004,"All",128
7779,"Uladhaal","Marathi",6,2008,"All",135
7781,"The Amazing Zorro","English",6.1,2002,"7+",73
7783,"Ferrari Ki Sawaari","Hindi",6.4,2012,"All",139
7784,"King Kong","English",7.2,2005,"13+",187
7785,"The Prince","Malayalam",4.4,1996,"13+",140
7787,"Operation Red Sea","Hindi",6.7,2018,"18+",131
7788,"Q & A","English",6.6,1990,"18+",132
7789,"Apon Par","Bengali",4,1992,"All",165
7790,"Mirch","Hindi",6.5,2010,"13+",116
7791,"Byomkesh Phire Elo","Bengali",7.4,2017,"13+",105
7792,"Shikshaa","Hindi",5.4,1979,"All",142
7794,"Sarbjit","Hindi",7.3,2016,"13+",126
7795,"Chakwa","Marathi",6.9,2004,"All",130
7796,"Menstrual Man","Tamil",8.2,2013,"13+",52
7797,"Maan Abhiman","Hindi",5.4,1980,"All",113
7799,"Maghadheerudu","Telugu",7,1986,"NR",140
7800,"31 Divas","Marathi",5.7,2018,"13+",133
7801,"Kavaludaari","Kannada",8,2019,"13+",142
7803,"Before the Rains ( In Hindi )","Hindi",6.5,2009,"18+",90
7804,"Janam","Telugu",6.8,2002,"NR",122
7807,"Manikarnika: The Queen of Jhansi","Hindi",6.4,2019,"16+",140
7808,"The Adventures of Tintin","Hindi",7.3,2011,"7+",106
7809,"IP Man 3","English",7.1,2015,"13+",104
7812,"Vaada","Hindi",5.6,2005,"NR",119
7813,"Money Money","Telugu",6.9,1993,"All",152
7817,"Simha","Telugu",5.9,2010,"18+",156
7818,"Overcomer","Hindi",6.7,2019,"7+",119
7819,"Chanakya Thanthram","Malayalam",5.4,2018,"All",128
7821,"Darbar (Telugu)","Telugu",6.1,2020,"13+",158
7822,"Polam Pol","Gujarati",6.4,2016,"All",121
7824,"Prem Bandhan","Bengali",6.6,2009,"NR",120
7825,"Khilona","Hindi",7.1,1970,"All",157
7827,"Little Manhattan","English",7.5,2005,"13+",90
7828,"Oru Visheshapetta Biriyani Kissa","Malayalam",5.5,2017,"All",124
7829,"Justice League","Tamil",6.3,2017,"13+",119
7830,"Postcard","Marathi",7.4,2014,"All",118
7831,"Terminator 2: Judgment Day","English",8.5,1991,"13+",137
7832,"The Extraordinary Adventures of Adèle Blanc-Sec","English",6.3,2011,"13+",102
7833,"Kadambari","Bengali",7.1,2015,"All",88
7834,"The Awakening","English",6.5,2011,"18+",107
7835,"Beladingala Bale","Kannada",8.1,1995,"NR",150
7836,"Raghavendra","Telugu",4.9,2003,"13+",156
7837,"Jazbaat","Hindi",4.2,1980,"All",124
7838,"The Room","Hindi",6,2019,"18+",99
7839,"Amar Prem","Bengali",4,2017,"13+",134
7840,"Despicable Me 2","Hindi",7.3,2013,"7+",98
7842,"Mumbai Apli Ahe","Marathi",8.8,2019,"13+",127
7843,"Chaitanya","Telugu",7.3,1991,"NR",113
